response_id,response,theme,present,score,count_original,count_synonym,count_closest,examples_original,examples_synonym,examples_closest
1,i have just lost something dear to me,cluster_1,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_10,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_11,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_12,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_13,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_14,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_15,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_16,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_17,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_18,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_19,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_2,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_20,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_21,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_22,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_23,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_24,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_25,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_26,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_27,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_28,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_29,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_3,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_30,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_31,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_4,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_5,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_6,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_7,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_8,False,0.0,0,0,0,,,
1,i have just lost something dear to me,cluster_9,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_7,True,2.75,2,1,0,"show, touch",touch,"show, touch"
2,My mum cames at me and just shows me how much she loves using her touch,cluster_15,True,1.75,1,1,0,touch,touch,touch
2,My mum cames at me and just shows me how much she loves using her touch,cluster_1,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_10,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_11,False,0.0,0,0,0,,,touch
2,My mum cames at me and just shows me how much she loves using her touch,cluster_12,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_13,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_14,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_16,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_17,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_18,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_19,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_2,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_20,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_21,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_22,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_23,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_24,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_25,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_26,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_27,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_28,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_29,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_3,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_30,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_31,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_4,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_5,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_6,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_8,False,0.0,0,0,0,,,
2,My mum cames at me and just shows me how much she loves using her touch,cluster_9,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_13,True,3.5,2,2,0,"talk, talking","talk, talking",talk
3,we are talking about our upcoming exams and projects,cluster_17,False,0.75,0,1,0,,about,
3,we are talking about our upcoming exams and projects,cluster_1,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_10,False,0.0,0,0,0,,,be
3,we are talking about our upcoming exams and projects,cluster_11,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_12,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_14,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_15,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_16,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_18,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_19,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_2,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_20,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_21,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_22,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_23,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_24,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_25,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_26,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_27,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_28,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_29,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_3,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_30,False,0.0,0,0,0,,,project
3,we are talking about our upcoming exams and projects,cluster_31,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_4,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_5,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_6,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_7,False,0.0,0,0,0,,,talk
3,we are talking about our upcoming exams and projects,cluster_8,False,0.0,0,0,0,,,
3,we are talking about our upcoming exams and projects,cluster_9,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_17,True,2.75,2,1,0,"comfort, comforting",comfort,
4,The friend is comforting me.,cluster_10,True,1.0,1,0,0,comfort,,be
4,The friend is comforting me.,cluster_2,True,1.0,1,0,0,friend,,
4,The friend is comforting me.,cluster_1,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_11,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_12,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_13,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_14,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_15,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_16,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_18,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_19,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_20,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_21,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_22,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_23,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_24,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_25,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_26,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_27,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_28,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_29,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_3,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_30,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_31,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_4,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_5,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_6,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_7,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_8,False,0.0,0,0,0,,,
4,The friend is comforting me.,cluster_9,False,0.0,0,0,0,,,
5,We are talking,cluster_13,True,3.5,2,2,0,"talk, talking","talk, talking",talk
5,We are talking,cluster_1,False,0.0,0,0,0,,,
5,We are talking,cluster_10,False,0.0,0,0,0,,,be
5,We are talking,cluster_11,False,0.0,0,0,0,,,
5,We are talking,cluster_12,False,0.0,0,0,0,,,
5,We are talking,cluster_14,False,0.0,0,0,0,,,
5,We are talking,cluster_15,False,0.0,0,0,0,,,
5,We are talking,cluster_16,False,0.0,0,0,0,,,
5,We are talking,cluster_17,False,0.0,0,0,0,,,
5,We are talking,cluster_18,False,0.0,0,0,0,,,
5,We are talking,cluster_19,False,0.0,0,0,0,,,
5,We are talking,cluster_2,False,0.0,0,0,0,,,
5,We are talking,cluster_20,False,0.0,0,0,0,,,
5,We are talking,cluster_21,False,0.0,0,0,0,,,
5,We are talking,cluster_22,False,0.0,0,0,0,,,
5,We are talking,cluster_23,False,0.0,0,0,0,,,
5,We are talking,cluster_24,False,0.0,0,0,0,,,
5,We are talking,cluster_25,False,0.0,0,0,0,,,
5,We are talking,cluster_26,False,0.0,0,0,0,,,
5,We are talking,cluster_27,False,0.0,0,0,0,,,
5,We are talking,cluster_28,False,0.0,0,0,0,,,
5,We are talking,cluster_29,False,0.0,0,0,0,,,
5,We are talking,cluster_3,False,0.0,0,0,0,,,
5,We are talking,cluster_30,False,0.0,0,0,0,,,
5,We are talking,cluster_31,False,0.0,0,0,0,,,
5,We are talking,cluster_4,False,0.0,0,0,0,,,
5,We are talking,cluster_5,False,0.0,0,0,0,,,
5,We are talking,cluster_6,False,0.0,0,0,0,,,
5,We are talking,cluster_7,False,0.0,0,0,0,,,talk
5,We are talking,cluster_8,False,0.0,0,0,0,,,
5,We are talking,cluster_9,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_17,True,2.75,2,1,0,"comfort, sad",comfort,
6,I am sad and my mom tries to comfort me.,cluster_18,True,1.75,1,1,0,try,try,
6,I am sad and my mom tries to comfort me.,cluster_10,True,1.0,1,0,0,comfort,,be
6,I am sad and my mom tries to comfort me.,cluster_1,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_11,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_12,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_13,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_14,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_15,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_16,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_19,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_2,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_20,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_21,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_22,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_23,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_24,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_25,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_26,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_27,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_28,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_29,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_3,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_30,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_31,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_4,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_5,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_6,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_7,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_8,False,0.0,0,0,0,,,
6,I am sad and my mom tries to comfort me.,cluster_9,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_13,True,1.0,1,0,0,conversation,,conversation
7,we are having a conversation,cluster_1,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_10,False,0.0,0,0,0,,,be
7,we are having a conversation,cluster_11,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_12,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_14,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_15,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_16,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_17,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_18,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_19,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_2,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_20,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_21,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_22,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_23,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_24,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_25,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_26,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_27,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_28,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_29,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_3,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_30,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_31,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_4,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_5,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_6,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_7,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_8,False,0.0,0,0,0,,,
7,we are having a conversation,cluster_9,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_7,True,2.0,2,0,0,"sit, sitting",,
8,we are both sitting in the kitchen table,cluster_1,True,1.0,1,0,0,table,,
8,we are both sitting in the kitchen table,cluster_9,True,1.0,1,0,0,table,,
8,we are both sitting in the kitchen table,cluster_10,False,0.0,0,0,0,,,be
8,we are both sitting in the kitchen table,cluster_11,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_12,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_13,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_14,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_15,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_16,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_17,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_18,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_19,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_2,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_20,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_21,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_22,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_23,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_24,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_25,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_26,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_27,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_28,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_29,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_3,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_30,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_31,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_4,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_5,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_6,False,0.0,0,0,0,,,
8,we are both sitting in the kitchen table,cluster_8,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_18,True,2.75,2,1,0,"try, trying",try,
9,The other person is trying to comfort me.,cluster_17,True,1.75,1,1,0,comfort,comfort,
9,The other person is trying to comfort me.,cluster_2,True,1.75,1,1,0,person,person,person
9,The other person is trying to comfort me.,cluster_10,True,1.0,1,0,0,comfort,,be
9,The other person is trying to comfort me.,cluster_1,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_11,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_12,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_13,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_14,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_15,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_16,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_19,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_20,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_21,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_22,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_23,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_24,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_25,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_26,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_27,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_28,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_29,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_3,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_30,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_31,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_4,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_5,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_6,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_7,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_8,False,0.0,0,0,0,,,
9,The other person is trying to comfort me.,cluster_9,False,0.0,0,0,0,,,
10,He touching me,cluster_7,True,3.5,2,2,0,"touch, touching","touch, touching",touch
10,He touching me,cluster_15,True,1.75,1,1,0,touch,touch,touch
10,He touching me,cluster_1,False,0.0,0,0,0,,,
10,He touching me,cluster_10,False,0.0,0,0,0,,,
10,He touching me,cluster_11,False,0.0,0,0,0,,,touch
10,He touching me,cluster_12,False,0.0,0,0,0,,,
10,He touching me,cluster_13,False,0.0,0,0,0,,,
10,He touching me,cluster_14,False,0.0,0,0,0,,,
10,He touching me,cluster_16,False,0.0,0,0,0,,,
10,He touching me,cluster_17,False,0.0,0,0,0,,,
10,He touching me,cluster_18,False,0.0,0,0,0,,,
10,He touching me,cluster_19,False,0.0,0,0,0,,,
10,He touching me,cluster_2,False,0.0,0,0,0,,,
10,He touching me,cluster_20,False,0.0,0,0,0,,,
10,He touching me,cluster_21,False,0.0,0,0,0,,,
10,He touching me,cluster_22,False,0.0,0,0,0,,,
10,He touching me,cluster_23,False,0.0,0,0,0,,,
10,He touching me,cluster_24,False,0.0,0,0,0,,,
10,He touching me,cluster_25,False,0.0,0,0,0,,,
10,He touching me,cluster_26,False,0.0,0,0,0,,,
10,He touching me,cluster_27,False,0.0,0,0,0,,,
10,He touching me,cluster_28,False,0.0,0,0,0,,,
10,He touching me,cluster_29,False,0.0,0,0,0,,,
10,He touching me,cluster_3,False,0.0,0,0,0,,,
10,He touching me,cluster_30,False,0.0,0,0,0,,,
10,He touching me,cluster_31,False,0.0,0,0,0,,,
10,He touching me,cluster_4,False,0.0,0,0,0,,,
10,He touching me,cluster_5,False,0.0,0,0,0,,,
10,He touching me,cluster_6,False,0.0,0,0,0,,,
10,He touching me,cluster_8,False,0.0,0,0,0,,,
10,He touching me,cluster_9,False,0.0,0,0,0,,,
11,I received some bad news,cluster_13,True,1.0,1,0,0,news,,news
11,I received some bad news,cluster_17,True,1.0,1,0,0,bad,,receive
11,I received some bad news,cluster_1,False,0.0,0,0,0,,,
11,I received some bad news,cluster_10,False,0.0,0,0,0,,,
11,I received some bad news,cluster_11,False,0.0,0,0,0,,,
11,I received some bad news,cluster_12,False,0.0,0,0,0,,,
11,I received some bad news,cluster_14,False,0.0,0,0,0,,,
11,I received some bad news,cluster_15,False,0.0,0,0,0,,,
11,I received some bad news,cluster_16,False,0.0,0,0,0,,,
11,I received some bad news,cluster_18,False,0.0,0,0,0,,,
11,I received some bad news,cluster_19,False,0.0,0,0,0,,,
11,I received some bad news,cluster_2,False,0.0,0,0,0,,,
11,I received some bad news,cluster_20,False,0.0,0,0,0,,,
11,I received some bad news,cluster_21,False,0.0,0,0,0,,,
11,I received some bad news,cluster_22,False,0.0,0,0,0,,,
11,I received some bad news,cluster_23,False,0.0,0,0,0,,,
11,I received some bad news,cluster_24,False,0.0,0,0,0,,,
11,I received some bad news,cluster_25,False,0.0,0,0,0,,,
11,I received some bad news,cluster_26,False,0.0,0,0,0,,,
11,I received some bad news,cluster_27,False,0.0,0,0,0,,,
11,I received some bad news,cluster_28,False,0.0,0,0,0,,,
11,I received some bad news,cluster_29,False,0.0,0,0,0,,,
11,I received some bad news,cluster_3,False,0.0,0,0,0,,,
11,I received some bad news,cluster_30,False,0.0,0,0,0,,,
11,I received some bad news,cluster_31,False,0.0,0,0,0,,,
11,I received some bad news,cluster_4,False,0.0,0,0,0,,,
11,I received some bad news,cluster_5,False,0.0,0,0,0,,,
11,I received some bad news,cluster_6,False,0.0,0,0,0,,,
11,I received some bad news,cluster_7,False,0.0,0,0,0,,,
11,I received some bad news,cluster_8,False,0.0,0,0,0,,,
11,I received some bad news,cluster_9,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_13,True,3.5,2,2,0,"talk, talking","talk, talking",talk
12,I'm talking about something important or hard for me,cluster_17,False,0.75,0,1,0,,about,
12,I'm talking about something important or hard for me,cluster_1,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_10,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_11,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_12,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_14,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_15,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_16,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_18,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_19,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_2,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_20,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_21,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_22,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_23,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_24,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_25,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_26,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_27,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_28,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_29,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_3,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_30,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_31,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_4,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_5,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_6,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_7,False,0.0,0,0,0,,,talk
12,I'm talking about something important or hard for me,cluster_8,False,0.0,0,0,0,,,
12,I'm talking about something important or hard for me,cluster_9,False,0.0,0,0,0,,,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_15,True,1.75,1,1,0,touch,touch,touch
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_17,True,1.75,1,1,0,make,make,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_7,True,1.75,1,1,0,touch,touch,touch
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_2,True,1.0,1,0,0,friend,,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_1,False,0.0,0,0,0,,,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_10,False,0.0,0,0,0,,,be
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_11,False,0.0,0,0,0,,,touch
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_12,False,0.0,0,0,0,,,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_13,False,0.0,0,0,0,,,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_14,False,0.0,0,0,0,,,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_16,False,0.0,0,0,0,,,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_18,False,0.0,0,0,0,,,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_19,False,0.0,0,0,0,,,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_20,False,0.0,0,0,0,,,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_21,False,0.0,0,0,0,,,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_22,False,0.0,0,0,0,,,
13,We are in class and my friend touches me during a lecture to make me laugh,cluster_23,False,0.0,0,0,0,,,
